ID,reviews
1863,We appreciate the positive vibes! Thanks for taking the time to share your feedback.
1864,"Thanks again,"
1865,Jake
1866,"Stopped by for dinner on a Sunday night. Food is ok, outdoor seating in the park which I thought it was so nice with the lightings, little I knew there were probably 100,000 mice running underneath the table, in and out from the bushes, and on the trees, ON THE TREES!! Clearly need some pest control especially so close to restaurant.  Would never go back if this is not changed."
1867,"Hi Mai,"
1868,"Thank you so much for your feedback. We work hard to provide a clean, comfortable environment for our guests, so this is disappointing. Sounds like we have some room for improvement, and it means a lot that you took the time to share your experience."
1869,"We can do better than what you experienced, so we'd love to invite you back to the Shack. Could you message me with your email so that we can grab your details?"
1870,"Thank you again, "
1871,Jake
1872,"Shake Shack saved my life in Tokyo. I am a vegetarian and while I was visiting in Shinjuku, Tokyo the restaurants were so crowded and the waiting time so long for sushi or ramen that I gave up and returned to my hotel. Shake Shack had a lovely restaurant with a garden on the ground floor of the building that housed the hotel. I ordered a DOUBLE burger and a vanilla milkshake and I swear it was the most delicious meal I had. Now I go to the Shake Shack in Madison Sq. Park for the fabulous frozen custard (still a vegetarian)."
1873,"Hi Michela,"
1874,Thanks for taking the time to leave a review. It always makes us happy to hear feedback like yours! 
1875,"Thanks again,"
1876,Jake
1877,Eating here at night on a hot summer day under fairy lights is a magical experience. 
1878,I love the Shack Attack concrete with its large chunks of fudge and delicious chocolate ice cream!
1879,Consistently good food every time! Really enjoy coming to this location and enjoying a bite in the park. Line can get really long during peak times. But worth it!
1880,"Hi Jaime,"
1881,We appreciate the positive vibes! Thanks for taking the time to share your feedback.
1882,"Thanks again,"
1883,Jake
1884,The OG!!! Shake Shack smashed burgers is all I gotta say. Come here after practice with the team and it's always something to look forward to. Get everything stacked with the burgers and you can skip the fries. Dine outside with your boys or take a girl out here for some ambient dining that won't break your bank.
1885,Hi Alex
1886,We appreciate the positive vibes! Thanks for taking the time to share your feedback.
1887,"Thanks again,"
1888,Jake
1889,"I've been to quite a few Shake Shack's and often enjoy the simple yet satisfying menu and reasonable prices. This is the first time I ventured a try at the original, in NYC's Madison Square Park.  "
1890,"Located in the Flatiron, Madison Square is a modest-sized park that you can stroll completely through in a few minutes. On a chilly day, with a shorter line than the norm, I gave the original Shake Shack a shot. Unfortunately, I've had better at other Shake Shacks locations. I tried the Chicago-style hot dog; the look of the relish was frankly unappealing, and the hot dog itself was sliced in half and lukewarm; it needed more time on the griddle. Another miss was the shroom burger. A  concoction with a coated mushroom cap stuffed with cheese and deep fried, to me it didn't even taste good and it seems pretty far down on the health meter, more like bar food. "
1891,"It's worth a try to visit on a nice day for the novelty once, I suppose, but in the future I'm more likely to visit other locations and stick with the simple burger and fries."
1892,"Hi Evan,"
1893,"Thank you so much for your feedback. It's disappointing to read that your meal wasn't up to our standards, since we pride ourselves on the quality of our food. "
1894,"We can do better than what you've experienced, so we'd love to invite you back to the Shack. Could you message with your email address so we can grab more details? "
1895,"Thank you again,"
1896,Jake
1897,"CHEESE FRIES. This is all. This is normally the only thing I get at Shake Shack, but c'mon they are the best! So crispy, and the sauce is so cheesy! Although pretty different, I rank them just about the level of the famous animal fries from In-N-Out. "
1898,This particular spot gives justice to the name because it's really kind of a nice shack outside. 4 out of 5 stars because in the winter the outside-only seating is just the worst since the heaters either don't work or aren't strong enough.
1899,Fucking wait times is ridiculous for a simple burger and drink. Workers are grumpy as well. Def order through app.
1900,"Hi Jasi,"
1901,"Thanks so much for your feedback. I'm so sorry about your experience at Shake Shack. It sounds like we really dropped the ball this time, as you certainly shouldn't have to wait that long for your food."
1902,"We can do better than what you experienced, so we'd love to invite you back to the Shack. Could you message me with your email so that we can grab more details?"
1903,"Thank you again,"
1904,Jake
1905,Start your review of 
1906,Shake Shack
1907,.
1908,"I used to go to this Shake Shack all the time when I lived in NYC and I remembered how GOOD it really was. However, revisiting it this time (after having been gone for 3 years) I'm sad to say that I couldn't give them 5 stars. Why? Well, I was there literally when they had the shortest line I've ever seen and my bacon cheese fries came out a bit sloppy. The curly fries were okay, not as great as before (many years ago) and the bacons tasted like more than a day old that had been repeatedly reheated. They were also super chewy. The tables were dirty like usuals, but I didn't care much for that since I carried Kleenex around and I could wipe it myself. But if the food tastes kinda off, yup, we have a problem! "
1909,"Luckily, their burger tasted the same. My chocolate shakes was super sweet though so I had to throw it away even half left. It was so wasteful, but I had no choice I had another place to be. "
1910,"So I really don't know what was going on that day. If it was the usual "" super long line kinda day "", I would totally understand why. Oh well, this is still a great location. Super close to major subways and across the street is Eataly and of course, the famous flatiron building!"
1911,"This location in Madison Square Park no longer has the crazy long lines that used to wrap around the park thanks to all of the other locations that have sprung up around the city. I have a couple other locations closer to me, but I love hanging out in this park so I have visited this location several times over the years. It also has tons of tables or park benches. "
1912,"I recently discovered the Chick'n Bites, which perfectly satisfied my fried chicken craving... great crispy batter over white meat chicken, flavorful and juicy. "
1913,Split the chocolate pudding shake topped with whipped cream with a friend. I would've been happier if I had the whole shake ;-)
1914,"Shackago Dog can get a little messy with all those toppings (relish, onion, pickle, tomato, pepper, celery salt and mustard) but it's worth the effort. "
1915,Otherwise their burgers and fries are good options. The burgers are fine but I'm really not a huge fan. I think have to give them another try someday since so many rave about them?
1916,One day I hope they will add onion rings or other yummy sides. 
1917,Danny Meyer's OG hot dog cart definitely turned into a very lucrative venture!
1918,"Hi Michelle,"
1919,"Thank you so much for the feedback! Sounds like we have some room for improvement, so it means a lot that you took the time to share your experience."
1920,"We can do better than what you've experienced, so we'd love to invite you back to the Shack. Could you message me with your email address so we can grab your details?"
1921,"Thank you again,"
1922,Jake
1923,Awesome burgers and shakes and they have fresh dog treats that my dog loves! He likes the burgers better tho.lol
1924,"Hi Phil,"
1925,We appreciate the positive vibes! Thanks for taking the time to share your feedback.
1926,"Thanks again,"
1927,Jake
1928,"My girlfriend brought me here for the first time ever and it was awesome, she told me it was his ex to visit for the shake shack and I really enjoyed it. It was a great place to eat on a cold New York day, and I definitely recommend to anybody visiting for the first time"
1929,"Hi Mike,"
1930,It always makes us happy to hear feedback like yours! Thanks for taking the time to leave a review.
1931,"Thanks again,"
1932,Jake
1933,This is my favorite go to place. I've been here for few years and I walked to here more often than now when I used live in Manhattan. 
1934,"Food(3/5)- I wasn't sure I went to here wrong day because normally they made great burger and shake or French fried but not this time. I ordered two single shack burger, two vanilla shake, cheese bacon fried for to-go. I bring my dog with me and my dog was tired from outside all day so I decided just to-go. Burger tasted really salty for me and it was lacking flavor. I was a bit disappointed that. It wasn't busy time when I went to. There's some line but only few people. Shake was difficult to drinking but tasted great as before. Fried was little over cooked. But I know and as you know shake shack has a lot of locations but I personally thought this location was the best. That's why I gave 4star from my all of experience at this place. "
1935,Service(5/5)- the cashier guy was really super kindly though. Some of staff was little rude but this guy was totally great attitude with smile all the time.  Also women was really kindly who gave me my foods. I thought the staffs were became really kindly than before. 
1936,Ambience(5/5)- I was surprised they've changed something for winter. It romantic and you should try a date at here. 
1937,I will definitely go back to this location again
1938,"Yummy and you can bring your puppy!!Chick N Stack Burger,Fried Mushroom Burger,Hot Dog, Shack Burger, Shroom Burger"
1939,"Hi Tiye,"
1940,We appreciate the positive vibes! Thanks for taking the time to share your feedback.
1941,"Thanks again,"
1942,Jake
1943,"I had the shroom burger - it was amazing with a crunchy fried mushroom and some delicious cheese! Would definitely recommend it. Also had the spicy fries to go along with it, which were fine and not too great."
1944,"Hi Nitish,"
1945,It always makes us happy to hear feedback like yours! Thanks for taking the time to leave a review.
1946,"Thanks again,"
1947,Jake
1948,The original Shake Shack! 
1949,"Good basic burger, super friendly and helpful staff, fast orders and plenty of seating available!"
1950,"The joint is situated in Madison Square Park next to a fountain, with twinkle lights strung up, looking very picturesque. "
1951,"The line looked long but don't let it fool you, it moved very fast, and the crowd of people waiting for their food thinned quickly too. "
1952,This is a really nice area to eat and people watch if you're not in a rush to work and stuff.
1953,"Solid shake shack with seating in the park. Great atmosphere, but line can be REALLY long. "
1954,I don't advise coming here for lunch if you're in a hurry. I stopped by here on my lunch break on a Tuesday. My office is about 5 minutes from shake shack. I left at 12:15 and returned at exactly 1:00 - 45 minute wait.
1955,"The outdoor seating is good for a nice day in the park, though. It can be a bit crowded and hard to find a seat during peak hours. I would say this specific shake shack is almost like a tourist location and there are lots of nearby lunch spots as an alternative. I don't think it's worth the wait on a normal day. "
1956,"However, if you're not in any rush, and craving shake shack, this place is solid and does its best for the traffic it gets. Never had an unpleasant experience here."
1957,"My husband and I have tried Shake Shack at the Palo Alto location in the Bay, but after having it here and comparing the two, it's definitely juicier and higher quality in its original New York location. "
1958,"There was a sad mix in where I ordered a cheeseburger and a double cheeseburger and got ... literally just that: a patty with cheese, no sauce, tomatoes, onions, anything. Apparently you have to order the ""Shack Burger,"" to get the one with everything on it. Sigh -- lesson learned!"
1959,"I know Californians will forever and ever debate whether In n Out is better than Shake Shack, but it's honestly not a fair comparison. In n Out is cheaper, and so good for what it is: fresh, cheap, fast food. Shake Shack is double the price and is, in my opinion, better tasting, but you're also paying for that! That's my two cents. :)"
1960,Start your review of 
1961,Shake Shack
1962,.
1963,Amazing service!! Polite and attentive staff! One of the employees sanitizes tables and chairs every 2 minutes!
1964,I order using their app and it's so easy to use! Their customer service is great and they are super fast and never mess up my orders!
1965,"Hi Laziza,"
1966,It always makes us happy to hear feedback like yours! Thanks for taking the time to leave a review.
1967,"Thanks again,"
1968,Jake
1969,Sorry to say chicken sandwich is not good neither are the tenders. It has a bitter after taste. Not worth the price.
1970,"Hi Zia,"
1971,Thank you for your feedback. It's disappointing to read that your meal wasn't up to our standards. It sounds like we dropped the ball during your visit.
1972,"We can do better than what you've experienced, so we'd love to invite you back to the Shack. Could you message me with your email address so we can grab your details?"
1973,"Thank you again, "
1974,Jake
1975,"What can I possibly add? It's the OG location, where the line formation created a nyc thing call ""people in line for food""; addiction of their heavenly MILK SHAKE! And of course their burgers. The bacon cheese fries. And most importantly... (not their custards... lol).... my love. The. Chickn. Shack. "
1976,"The Chickn Shack, crispy, crunchy bites, tangy and those dang mouth watering pickles. It just made the sandwich perfect, balance and worth every caloriesssss!  I also recently tried the spicy version... hot chick? Cute name! This version comes with spicy slaw! I enjoyed it very much - the texture was awesome. But my heart belongs to... Chickn Shack. "
1977,"My only disappointment is with the cleanliness of the self service bar and inconsistent mobile order packaging.  Visited a few times, spilled water, spilled ice, lack of straws, ketchup pumps didn't work, no ketchup packets and sometimes no napkins. I used to hit up the location in Penn Station and it was always immaculate. I guess the visual makes a difference. "
1978,I'm a huge fan. Shake Shack has found a spot in my heart and tummy... call #junkfoodfridays or #junkeveryday!  Happy eating Yelpers!
1979,"First I have to say that I've never been inside the store, but have received two gift orders from the awesomely sweet guy I'm dating who knows the way to this girl's heart is not flowers, but Ben & Jerry's!!! Their hand packed pints are everything you ever wished for and he keeps sending the chocolate chip cookies...you guys...probably the BEST chocolate chip cookie I've ever had. The perfect amount of buttery goodness. Just trust me, get the cookies AND the ice cream!"
1980,"Hi Bronze,"
1981,It always makes us happy to hear feedback like yours! Thanks for taking the time to leave a review.
1982,"Thanks again,"
1983,Jake
1984,Only 3 because I ordered the HOT chicken sandwich or spicy chicken and just got a regular chicken sandwich.
1985,And the lady at the register said they definitely have it.
1986,But
1987,It was good! Really good. I never had a chicken sandwich from any shake shack so I was UN/pleasantly surprised 
1988,And they were low on the fries 
1989,*they have heat lamps above the order station which is awesome. There is barely a line in the winter... especially at night. 
1990,I will go back for the proper sandwich.
1991,"There's so much hype surrounding Shake shack that it disappoints a little. That being said, their burgers top are top of the line for fast food; the taste and quality is definitely there. I love the crinkle cut fries and the chocolate concrete is to die for. I think it's a little overpriced and I've had better burgers. Classic New York staple and you should definitely try it at least once."
1992,"Hi Taylor,"
1993,Thanks for taking the time to leave a review. It always makes us happy to hear feedback like yours! 
1994,"Thanks again,"
1995,Jake
1996,The food here is fantastic! But beware it can get pricey. I tried the mushroom burger stuffed with cheese and I think I like it better than the actually hamburgers here. The lines are always long around lunch time and when everyone gets off of work. The atmosphere in madison sq park is really lovely especially in warmer weather. Also watch out for the squirrels they will attack you for food
1997,So delicious! Best shake shack I've had yet. Very fresh and always hot when it comes out!
1998,"Hi Lauren,"
1999,It always makes us happy to hear feedback like yours! Thanks for taking the time to leave a review.
2000,"Thanks again,"
2001,Jake
2002,A Toney MacDonald's with alcoholic beverages.  A long wait for a fresh hamburger but nothing extraordinary here.  Much ado about nothing.
2003,"Hi Charlie,"
2004,"Thanks so much for your feedback. I'm so sorry about your experience at Shake Shack. It sounds like we really dropped the ball this time, as you certainly shouldn't have to wait that long for your food."
2005,"We can do better than what you experienced, so we'd love to invite you back to the Shack. Could you message me with your email so that we can grab more details?"
2006,"Thank you again,"
2007,Jake
2008,Start your review of 
2009,Shake Shack
2010,.
2011,"If I have to rate Shake Shack might as well rate the burger joint to rule them all; but let me tell you, In-N-Out Burger is still king in the burgers department."
2012,Food/Drinks:
2013,- Burgers are just okay in taste and also too small; best to get the Double ShackBurger
2014,- I don't recommend any other burgers
2015,- Fries are okay
2016,- Don't bother with the cheese fries; recommend just buying their fries and putting your own cheese on it as theirs not much taste to their cheese
2017,- Chick'n Shack sandwich is the way to go
2018,- Chick'n Bites are a good alternative to the sandwich
2019,- The main attraction are the Classic Shakes; highly recommend the Cookies & Cream
2020,Customer Service:
2021,- They get the job done
2022,Price:
2023,- Overpriced if you ask me
2024,- Going to cost you $10-$20 or more
2025,- A quality burger should not cost greater than $4 in my opinion; that's what In-N-Out Burger does so right and still tastes of high quality with every bite
2026,Ambience/Location:
2027,- Location is everything here
2028,- Right in Madison Square Park
2029,- Outdoors
2030,- Great spot to eat in the big city
2031,Will I come back?:
2032,- Maybe or maybe not
2033,"- They've recently branched out to California, so now theirs more Shake Shacks available to choose from for me, but to be honest I never crave their burgers"
2034,- In-N-Out Burger is still supreme ruler of all burgers
2035,Omg if I can give this place 10 stars I would. Not only the burgers was AMAZING !!!! i went to this shake shack like a month ago and I keep thinking about the customer service & food I had to leave a review ! The staff was 100% friendly. This was me and my boyfriend first time at shake shack and first time in New York and omg I'm going back just so I can get that great customer service again. & the manager with the dreads..  she made our experience 100 times better. She was so patient with us! And soooo friendly! I never been to a fast food restaurant and got treated the way we did.  We told her we will be back & will be brining our daughter next time.
2036,"Hi Eddion,"
2037,Thanks for taking the time to leave a review. It always makes us happy to hear feedback like yours! 
2038,"Thanks again,"
2039,Jake
2040,"Another terrible experience.  First the app did not work so could not order ahead.  Then apparently no line B anymore so im waiting to order ice cream with all others.  After ordering a vanilla custard cup - i wait 10 minimutes for the oager to buzz.  Going up to the window, no one has my order, no one seems inclined to look for it and the woman i asked literally blew me off.  After another 10 minutes, i finally got the attention of the man running the window - who tracked down my order that had been sitting somewhere for 10 mins.  What i received was a half melted custard in a big shake cup that was filthy.  See pic attached.  If you can handle a simple order then you shut down for a while and figure out how to manage your business.  "
2041,"Unfortunately, my dog likes the custard.  I will never give you another $."
2042,"PSA: As of Aug 6th, the shake of the month is Black Sesame, a flavor you can only get in Japan. It's pretty bomb and nutty and I highly recommend you try it before it's gone. "
2043,"Like 90% of the reviews on here, I hate that I love Shake Shack. My boyfriend works around the area so whenever I meet him after work I can't resist. They always have a shake of the month and I am a sucker for anything special or considered limited edition flavors. I think it might actually be our most consistent ""date spot"" and I hate myself. "
2044,"This is the OG Shake Shack in Madison Sq park. Given it's history and location, there's almost always a giant line. Of course the staff does its best to keep it moving. There's always like 6 cashiers working at once and they have the buzzers to alert you when your food is ready. There's plenty of seating but you still have to keep an eye out for one to open up unless you want to wander farther into the park. If you go at an off hour, there is the rare chance that you might not have to wait in line but this has only happened to me once..."
2045,"I usually get the shack stack with a single patty because it makes me feel like I'm being healthier. If you've never been to a Shake Shack, the burgers are on the smaller side and the pricier side. People say that the burgers at this OG location taste better but I haven't eaten enough Shake Shack to tell you."
2046,I've had shake shack many Timmons and it's worth the long wait in line. It moves pretty efficiently and the staff is friendly.
2047,"Shake Shack makes one damn delicious burger that rivals another popular chain on the opposite coast In-N-Out. But we're in the east coast and Shake Shack will do. I ordered a double shack burger, their Chick'n Shack and some fries. Their fries were tasty, their cheese burger tasted fresh and homemade. Just very simple lettuce and tomatoes with their Shacksauce, not gourmet bull crap, just some simple ingredients to make a damn tasty, juicy and meaty burger. Their Chick'n Shack tasted amazing as well. A crispy chicken breast with lettuce and their buttermilk herb mayo. The breast was very thick, perfectly fried and juicy chicken. Both items tasted great and would order both without hesitation. "
2048,The fact that this place is in the middle of a park I Manhattan is still incredible to me. I didn't have to wait long for my food and once I received my order I was able to enjoy it outdoors in the cold fresh air. Pretty sure this burger has to taste better in the warmer months. 
2049,"I've seen Shack Shack in Vegas, but I've never had it prior to coming here. I also found out that we have some here in Illinois. Although I don't regret trying it in New York first, now that I know it's here locally I probably wouldn't come here again. Gotta be able to try some more food from other places while in NYC."
2050,"OF COURSE I had to try the original Shake Shack when I was planning my itinerary for the trip. Being from the West Coast, I've only tried Shake Shack in Las Vegas and Los Angeles, and the burgers were solid, but not better than In-N-Out. So, I wanted to try the food here, the original restaurant, and see if it was any better. This is an outdoor location and it was a great vibe. I really enjoyed the park setting and it was an awesome dining ambience. It was a hot day, but it felt quite cool under the trees at our table."
2051,"I went with a Shack Burger, because I'm all about trying the classic. First thoughts, the quality of the burger is definitely better here than at Shake Shack locations I've been to on the West Coast. The better quality was noticeable, it was a pretty good burger. My friends also noted that the fries were better quality too."
2052,"This West Coaster still likes In-N-Out more than Shake Shack, but it's definitely a great place for burgers. I don't mind getting Shake Shack once in a while, I'll go try one of the West Coast locations and hope they're just as good as the original!"
2053,BRING BACK THE C LINE!
2054,"When I'm in Madison Square Park on a nice day I like to get a beer from Shake Shack, which you used to get on the C Line, which was only for drinks and ice cream."
2055,Last time I was there they have done away with the C Line and now if you want a beer you have to wait in line for 45 minutes behind a bunch of tourists who have never been to Shake Shack and have no clue what they want to order.
2056,Way to ruin a good thing.
2057,"Hi Grant,"
2058,"Thanks so much for your feedback and your suggestion. I'm so sorry about your experience at Shake Shack. It sounds like we really dropped the ball this time, as you certainly shouldn't have to wait that long for your food. "
2059,"We can do better than what you experienced, so we'd love to invite you back to the Shack. Could you message me with your email so that we can grab more details?"
2060,"Thank you again,"
2061,Jake
2062,"Shake Shack is a prime example of what pathetic little sheep we New Yorkers can be when something gets enough press.  The little burgers here are tasty, I'll admit.  But life is short and nothing on this earth is worth waiting 45 minutes on the RIDICULOUS line that snakes its way along the southern side of Madison Square Park.  Like the Great Wall of China, the Shake Shack line can be seen from space.  The worst part?  Once you finally reach the promised land and place your order, you get sent to the other side of the shack to, yes, wait some more.  It's like a trip to the DMV, with a side of fries.  You've had better burgers.  Heed what I say; when the Grim Reaper comes to take your hand and lead you into the hereafter, you'll wish those 45 minutes had been better spent."
2063,Yelp
2064,Comments/Thoughts/Opinions/Suggestions:
2065,"Dear Shake Shack,"
2066,I LOVE YOU!!! Don't change a thing please xoxo and NEVER get rid of the smoke shack . It's my favorite!
2067,"Food: If you've never been to Shake Shack your missing out. FOMO! Please get the smoke shake burger . It's grilled to perfection with a toasted potato bun, bacon, cheese and peppers, not spicy at all just very flavorful. Also the fries are so simple but, delicious, add extra cheese and bacon for more flavor! "
2068,"Drinks: Beer, WINE, shakes, and soda ."
2069,Ambiance: Always busy but that's because it's so good. 
2070,Price: Decent for NY.
2071,Location: Perfect location right in the heart of NY. 
2072,"Parking: Ha, parking! No there's no parking anywhere in NY. It's okay you can walk off those calories ;)"
2073,Cool Features: They serve alcohol. 
2074,"Service: The service every time I go is great. FAST, attentive and always respected."
2075,"Dress code: Anything is great for this please, casual, or fancy!"
2076,This was my first visit to Shake Shack. The park location is beautiful and a nice setting for outdoor seating. The staff is friendly and the line moved pretty fast. Excellent efficiency. 
2077,I got the bbq cheddar bacon burger and a Shackmeister ale. The burger was total delicious and the ale was tasty and so refreshing. 
2078,Overall fun visit to this classic place.
2079,Start your review of 
2080,Shake Shack
2081,.
2082,"Freaking awesome. My absolute go to when I'm in the mood to EAT. It's so close to my apartment but I have it delivered often and let me tell you, it arrives hot and fresh every time. "
2083,"My usual order is grilled cheese with tomato (yes they have grilled cheese, yes you should try it), crinkly cheese fries and a root beer float. 10/10"
2084,"My first bad experience at Shake Shack. Service was pleasant and very prompt. I'd ordered a Black Truffle Shroom Burger on the app and it was ready in much less than the 12 minutes allotted; I'd no sooner arrived than I was called. However, the bun was STALE. In fact, it was SO stale that it broke into pieces every time I bit into it; I even checked online to determine if another type of bun is being used for this limited edition item (nope). I finally had to toss it, with all that nice truffle sauce. In addition, the burger itself was cold. Granted, I took it home to eat, so I didn't expect it to be hot (I'm not an unreasonable person) but this is the only time I've been able to determine the shape of the cheese tablet that's between the portobello mushrooms. There's no possible way that cheese had ever melted and reassembled itself into a geometric shape. "
2085,"Bad job, Shake Shack--FWIW the fries and shake are good. We'll see what I can do with my burger after I take it out of my toaster oven."
2086,"Hi Karen,"
2087,Thank you for your feedback. It's disappointing to read that your meal wasn't up to our standards. It sounds like we dropped the ball during your visit.
2088,"We can do better than what you've experienced, so we'd love to invite you back to the Shack. Could you message me with your email address so we can grab your details?"
2089,"Thank you again, "
2090,Jake
2091,One of my favorite lunch spots. Great variety of food and keeps you full without feeling guilty. The Mac and Cheese is delicious!
2092,"Hi Teresa,"
2093,Thanks for taking the time to leave a review. It always makes us happy to hear feedback like yours! 
2094,"Thanks again,"
2095,Jake
2096,"Wow, they are fast, friendly and app is good.  I put in my allergy and they actually followed up with it.  The nice thing was they added it to every item.  But I was ordering for other people without my allergy so when I clarified that, they proceeded.  I really appreciated that.  I love that you can eat outdoors and they are already set up for pandemic times.  There was also a guy constantly wiping down/sanitizing tables.  Signs on all tables stating not to move tables or chairs to ensure social distancing.  It was a perfect break for a warm Aug day!  The guys working were nice and i enjoyed a quick chat with them.  I *love* the Shake Shack concretes.  The milkshakes are way too sweet -- even the kids did not finish."
2097,Reliable food and expectations are in line with the service and food you are receiving! One of my favorite fast food places in the city!
2098,"Hi Amy,"
2099,We appreciate the positive vibes! Thanks for taking the time to share your feedback.
2100,"Thanks again,"
2101,Jake
2102,*** only judging the custard and not the burgers...
2103,Custard: 4/5
2104,Service: 3/5
2105,Ambiance: 3/5
2106,Overall:  custard custard custard YES PLEASE!!!!  Such a shame that the custard calendar is gone.  
2107,The extended review...
2108,Custard:
2109,Pie Oh My concrete - pie à la mode deconstructed!  Very good combination. I just wish there was a little bit more pie in there.
2110,Service: there can be a wait depending on the time of day.  Staff is hit or miss with friendliness. 
2111,Ambiance: it's a very casual spot situated right in the middle of Madison Square park.  Seating can be a slight challenge during peak hours.
2112,The original location is a NYC must-go!
2113,"In the middle of Madison Square Park, next to Flat Iron Building and subway station (SO CONVENIENT)!"
2114,"During a summer night, it's much cooler and prettier with the ambient lighting. "
2115,The double shack burger is tasty and the fries have to be ordered separately (no meal deal). 
2116,Mentally prepare yourself for a long wait. Our buzzers to pick up food kept going off even when food wasn't ready. 
2117,I would rate this Shake Shack 4.5 (round up to 5) for that inconvenience with the buzzers. 
2118,The location carries it to a solid 5/5!
2119,Ok on a nice day.    But.  Lines.   Mediocre food.   No ketchup 
2120,It is ok by NYC standards 
2121,But rather just have a soda and keep walking
2122,Got it delivered by Caviar today for dinner. Love their shrom burger and the chicken sandwich...super super yummy!!!!
2123,"This location is a ""shack"" inside Madison Park. All the seating is outdoors. On sunny days it's a great place to enjoy your burger and people/dog watch. "
2124,Shack Stack is the way to go! It's a cheeseburger with the deep fried Portobello mushroom. The patty is juicy and delicious as is but adding the Portobello mushroom in it makes it THAT much better. 
2125,They also have the shroom burger which is the vegetarian version. 
2126,Shake shack fries are crinkle cut so if you're from the west coast like me you might prefer In N Out fries over Shake Shack's. 
2127,The soft serve is a must here! Pro tip: there's a separate line for just dessert so you can hop into that short line to get your soft serve after you eat your burger and fries.
2128,solid pad thai and prawn in clay pot. The pad thai has a flavor and slight spice to it that makes it unique to other pad thai's I've tried. will def bring my family here.
2129,Owners are wonderful and the food is incredible. Especially the Malaysian food!
2130,"I got the Rendang nasi lemak, mee goreng and a delicious fresh coconut. Everything was great!"
2131,Also love the owners here. My family and I have stopped by many times and had fun conversations with them. Nothing but high praise from me :)
2132,The owner is sooo nice and the food is brilliant! Very authentic and definitely recommended. The price is great too and portion is perfect
2133,Food (10/10)
2134,"Wow, blown away with how flavorful everything is. Ordered a chicken satay, lunch combo pad thai, and lunch combo rendang nasi lemak chicken. Hands down probably the best pad Thai. Flavorful with a hint of spicy. The rendang was nice and tender. Satay was surprisingly crunchy with light peanut sauce to go with. $12 for lunch combo! 10/10 would come back!"
2135,Service (10/10)
2136,The owners are so nice! Came in during lunch at noon but it wasn't busy. Quick vaccine card check. Food came out quickly.
2137,Decor (7/10)
2138,"Nice ""homey"" decoration. Feel like I'm in a cabin but warm and cozy. "
2139,Verdict:
2140,100% want to come back for more (wanted to actually order more after we finished eating)! Nice food gem in NY! (4.775/5)
2141,Outstanding food and service!
2142,We ordered a bunch of things and on a rainy Sunday it hit the spot!
2143,Ill def be coming back next time in NYC!
2144,"Initially my friends and I wanted to check out another place but found out they couldn't seat a group of 6. (NYC and their limited space am i right?) So, we walked around and saw Love Mama on the corner. "
2145,"A 4 minute wait later and the owner kindly greets us with a table. Usually I don't like ""fusion food"", which I thought this establishment was, but it's not. They just happen to offer cuisines from 3 different countries (Thailand, Vietnam & Malaysia). "
2146,"The shrimp curry laksa was amazing! Creamy broth, generous amounts of shrimp & noodles as well. The owner was kind enough to offer me more noodles on the house after he saw I had so much broth left!"
2147,"We also ordered the pho (generous portions for a Manhattan spot) and their 5 Spice Calamari was something different for me, yet frickin amazing. "
2148,I will definitely be back!
2149,"Had dinner here with a few friends. They have one outdoor table and didn't check vaccine proof but the place was pretty empty inside at around 6:30 on a Thursday. We got the roti canai planta, pad see ew and curry laksa. They don't have the mixed seafood laksa anymore but you can get shrimp, chicken, or vegetables. I wasn't impressed by their Thai food last time but the Malaysian food is wayyy better. The roti was flaky and buttery and just melts in your mouth. And the curry laksa was everything I didn't know I needed on a cold night - flavorful and delicious. I would definitely go back again!"
2150,Got the basil chicken and there was a lot more onion and green pepper than chicken. But it was tasty. My friend got the steak with A1 sauce and absolutely loved it. Portions are very small though. The spring rolls were extremely greasy and it was filled with what tasted and looked like pork sausage. Not appetizing. We didn't finish it.
2151,Cheap eats place. Walked in on a random weeknight and had no wait. Food comes out quick. Malaysian food is not terribly easy to find so this is a great and affordable option. 
2152,Roti canai planta - what you would expect
2153,"Rendang nasi lemak - meat was tender, flavorful, and one of their more popular dishes.  I really loved it and would come back for this. "
2154,Mixed seafood noodle laksa - tasty. Nothing too special but it's good.
2155,"Very good food but the portions were very off for the prices. $7 for a piece of roti the size of half a slice of bread ??? I'd definitely visit here again, just be a bit smarter with my choices. "
2156,The BBQ char bun was such a delicious bite. It's a great appetizer for one. Definitely get two orders if you're with a +1.
2157,"Uncle plumps dumplings were very good on their own. I hated the peanut sauce, so I scraped off what I could and made my own spicy soy sauce to go with. "
2158,"Crab Rangoon was one of the better I've had in a while. Didn't have a crazy faux crab taste, although I have no idea if they used real crab or not. "
2159,"My bf had the bo luc flank steak, which he seemed to enjoy. I tasted a few bites and wasn't much of a fan. The meat was cooked well ( not chewy ) but it had that red meat, mineral like taste and was served with an extremely basic salad. I'd pass on this dish."
2160,"Delicious food and a great atmosphere. The owner Peter is very nice and welcoming, makes you feel like family! Not to mention the menu is decently priced. Highly recommend visiting here!"
2161,Free Delivery
2162,$0
2163, min
2164,45-55
2165, mins
2166,3 menus one restaurant?! 
2167,"LoveMama serves Thai/Vietnamese/Malaysian options BUT avoid the Vietnamese menu!!! According to other reviews and our experience, the Vietnamese food isn't that great.. "
