ID,reviews
1627,Can't read Spanish so no menu tags all good but really salty. Need tons of water. Duck leg is the best in all tapas we ordered. Ohh also do t forget the Cheese
1628,"We are visiting Boston's for a few days and decided to have a dinner at Toro tonight. The food was delicious! They have an outdoor seating option. The atmosphere is cozy, the staff attentive, polite and accommodating."
1629,"We highly recommend jamón Iberico, tortilla Española and hamburguesas."
1630,Great place!!
1631,"Went there on Friday night, really busy but very lively. It's a fun place and the service is meh from the servers, the host was nice on the phone and when there but the food was cool. We tried the Yellowtail crudo, cod croquettes, shrimp and the ghost spicy chicken sandwich (the one thing we really liked, surprisingly)"
1632,"I have not actually dine here. I picked up food from their ghost Kitchen (ghost king thai) . You can order online. Pick up was smooth and staff was friendly. I tried their fired chicken boxed meal with came with 2 piece of hot Thai Fried chicken, sticky rice, green Papaya salad and shrimp chips. The chicken was crispy, moist, and super spicy. The sticky was rice was decent and the papaya salad was good. Shrimp Chips were airy and has a shrimp favor. Their thai ice tea was perfect to wet down the food. Definitely, will be back to try their other stuff"
1633,"Toro was packed on a Sunday at 8:45PM for dinner, so make sure to snag a reservation! Atmosphere is cool inside, but I appreciated sitting at the outdoor patio with pretty string lights. Tapas were out of this world amazing .. my favorites ranked: 1. Filete a la Plancha (hanger steak) 2. Atun Crudo 3. Croquetas de Bacalao (salt cod) 4. Maíz Asado (corn). We finished off with the Paella Valenciana (half order), and I was stuffed! Paella had generous amounts of seafood & burnt rice on the bottom of the pan paired with its intense saucey flavor was pleasing! Though I enjoyed the paella very much, the next time I come back ...I'll be spending more on just the tapas! Shoutout to the hostess tonight, who was super friendly & accommodating (:"
1634,Very disappointed. We are in Boston for our honeymoon and immediately made a reservation here. This was our first dinner and it was not good. 
1635,1. Hostess congratulated us on our honeymoon but waiter said nothing. I had mentioned it when I made the reservation and they had a special menu for us. I thought that was such a nice touch but the celebration ended as soon as we sat down
1636,2. Waiter was extremely slow with everything and kept looking at our table so he was definitely not busy 
1637,"3. A ""complimentary"" dish was brought from the kitchen but was still on our tab. When I asked to have it removed the waiter seemed irritated... "
1638,4. Drinks were not good and we tried 4 different ones
1639,5. We had 6 different tapas and the only memorable one was the cod croquettes 
1640,6. We ordered dessert. Big mistake. The churros were all burnt.
1641,This was a horrible first honeymoon dinner and I had such high hopes after reading previous reviews.
1642,The food is delicious! The seafood paella is great. The hamburgesas were surprisingly good. The grilled octopus is also so chewy and smooth at the same time!
1643,"But, don't think it's the best spanish food place in Boston. Also, there is absolutely no social distancing within the restaurant and very loud."
1644,I would recommend this place if you would want to be tipsy and have some small tapas :)
1645,6 years later and I am still torn about how I feel about this place: 
1646,"1/ The food was a lot less salty this time, but still noticeable. We had the patatas bravas, the octopus, the empanada, braised beef ribs something or other. "
1647,2/ Dont have shots of the peppermint shot...literally ordered a second one without having a first and I just felt like I was drinking sweet mouthwash
1648,"3/ ambience is still good with low lights and good music, the only saving grace, oh and MaryBeth our server, who was really nice and helpful and cool."
1649,"4/ The aspumante was pretty good, definitely had a couple of glasses of that."
1650,"EVERY EFFING DISH TASTED LIKE IT WAS MADE FROM 11am-3pm the day before. YES, I WENT TO DINNER AT 930PM ON A SATURDAY AND IT WAS STUPID APPARENTLY. Litterally, every dish tasted like the sauces were prepared days ago and slapped together minutes before serving. NO.   "
1651,"Either every review I read was dated or wrong, OR these people have never had real tapas, OR I went on a bad night, but I was so unimpressed and almost disappointed. "
1652,"I will wait 90 minutes for a table on a Saturday. Long hair, dont care. Its not even waiting if you walk to Wallys and listen to jazz anyway. "
1653,Everything was overly salted. and I mean EVERYTHING but the patatas bravas. Did the potato soak up any excess salt? Maybe. 
1654,"Had a bottle of the Scala dei Les Brugueres...AMAZING. The bottle of the Pazo Senorans was really good too, but not as good. They were out of two other bottles we wanted much more. Whatevs. You're out, you're out. "
1655,"the paella - the most disappointing dish. difficult? yes. but hello, you're a restaurant. how many times have you made this? did you attempt the crust at the bottom? cuz i didnt think you achieved it. was the rice al dente? no, it was mushy in the middle and rocky on the sides. Ew."
1656,foie gras. overcooked. why? was it reheated right before it came out? maybe. 
1657,"oh wait, the heirloom tomato was the only thing that wasnt overly salted. "
1658,"215$ later, I realized I dont want to come back. unless, I can be convinced that this was a bad night. sorry, no offense, but its true. "
1659,ambience was really cool. MUSIC WAS AMAZE.
1660,"On my last night in Boston, I wanted to have a special dinner and was able to get last-minute reservations (highly recommend calling in advance). Everything went above and beyond my expectations, considering I was recommended this place by a person who typically eats his so-called ""Dog Food"" diet. But, the yelp reviews enticed me to make this my final dinner and I'm glad I did. "
1661,"We got a pitcher of Sangria to start the meals, which was more than enough for a few people. But, for our part of two, several glasses of sangria kept the night rolling. We did two rounds of 4 or so plates and were completely stuffed by the end. "
1662,Must-try items: 
1663,- Salt Cod Croquettes - think the best fish stick you've ever had on steroids. 
1664,"- Setas y Huevos - savory mushrooms braised until tender, topped with a rich egg yolk to take it to over the top decadence levels"
1665,"- Gambas Al Ajillo - best shrimps I've ever had! Just the right amount of richness and garlic, paired with sweet jumbo shrimps"
1666,Honorable Mention: 
1667,"- Patatas Bravas - when in Spain, do as the Spaniards and try this classic dish! Generous servings of aioli will fill you up quickly"
1668,"- Fried Octopus - Loved the sauce served  the octopus, and the added fried shishito peppers were a nice touch"
1669,"- Churro Sundae - I haven't stopped thinking about that elderberry ice cream. I ate a new ice cream shop every single day I was in Boston, and this was easily one of the best ice creams I had! "
1670,Maybe skip:
1671,"- Jamon Croissant - it was exactly as stated - a croissant, jamon, and butter. It was good, but I could make this at home and save some money"
1672,-Burrata - Strange flavor combinations here. Maybe it was too much of a good thing in one plate because I'm not sure Nuoc Cham (A Vietnamese fish sauce) went well with the burrata. Peak summer tomatoes and plums were the epitome of summer but made somewhat confusing with the addition of fish sauce and buttery burrata...
1673,"A $200 tab is a pretty penny, but we got 10 dishes total and left feeling completely satiated. I like that they add a 3% surcharge for their staff (although others might find this objectionable). Next time I find myself in Boston, I will definitely back to try more since their menu seems to change regularly!"
1674,"Absolutely LOVED my meal here last night!! We ordered a variety of dishes, including the Aceitunas (marinated olives), Atun Crudo (tuna crudo), Patatas Bravas, and Ghost King Thai Fried Chicken Sandwich. The balance of flavors in every dish was exceptional. I especially loved the atun crudo - the tuna was very fresh and it came in a delicious sauce. The thai chicken sandwich was also one of my favorites, although I must warn you it's very spicy (I drank multiple glasses of water while eating it)!"
1675,"Food came out extremely quick and service was very good (always refilling water, checking on us, etc). I definitely recommend giving Toro a try!"
1676,Grill corn is good as before. The service is not meet up expectations. There were many decent tables available inside but they had me sit down at the corner with small table and plastic chair. Customer service is below average.
1677,"Highly recommend dining at Toro, and get a reservation. There's a reason the place is full as soon as it opens.  So many superlatives. Tapas are tasty, tasty with lots of options. We especially enjoyed the gambas, date, and octopus tapas. Venturing beyond beer, wine or sangria Toro has some unique and refreshing cocktails, we loved the gin version. Friendly service and a continuous stream of tapas - this has been our best dining experience this trip."
1678,"I randomly walked into Toro after not being able to find a table at two other restaurants. I ended up sitting at the bar and I am so glad I found this place. Great cocktails! The food is excellent. I tried the octopus, tuna tartare, stuffed dates, bone marrow and I would absolutely have them again."
1679,I was super excited to go try Toro for the first time but gotta say I was quite disappointed. 
1680,"We ordered 4 tapas but I only really enjoyed the grilled corn (Maiz asado), the creamy garlicky sauce was excellent. But other than that the grilled octopus, lamb ribs, and atun crudo were not that great. The octopus dish has way more potatoes than octopus, and usually I would expect octopus or squid to still have a little bit of firmness but here it was way too soft for me, and the dish was salty. Similar to the Atun Crudo which was also salty, I wished they did the Vietnamese vinaigrette more sour and refreshing, otherwise the tuna was tender and high quality. And the lamb ribs to me was a huge disappointment, too sweet and the ribs seemed to be burnt.. don't know if that how it was supposed to be but I did not enjoy the burnt and rough outside part of the ribs."
1681,"And the service was not that great in term of lack of training. Servers were friendly but slow, and brought out wrong dishes multiple times, not only our table but other tables next to us. Had to wait forever for a check, that made us miss the beautiful pinky sunset moment we wanted to capture so bad  "
1682,"Maybe other dishes will be better but well, first and last time for me I guess."
1683,"Such an amazing little tapas place! I had gone right when the opening phase of coronavirus had reopen restaurants. Toro had accommodated the requirements well with outdoor seating both in the back and front of restaurant. Regarding food, one word, phenomenal! Both the presentation and tasty flavoring combinations makes it feel like the normal to share food again. Plenty of small dishes to share!"
1684,Came here on a Monday for dinner with friends. Reserving a table was easy (maybe coz it was a weekday). Loved the ambience of this place. We started with a pitcher of sangria which was okay. We tried quite a few things on the menu and I have to say we were not super impressed with the food. The portion sizes of the tapas are too small for the price and the food was quite average tasting. The only items that stood out were the grilled shrimp (forgot the name on the menu) and patata bravas. We ended our meal with paella. There were 6 of us and hence our server suggested we go for a double size paella. The quantity was generous but again not super impressed with the taste. I had heard so many good reviews about the food here and was looking forward to it but was a bit disappointed. Do have to mention that the service was quick and great!
1685,"I'm so glad my brother in law suggested Toro! Every small plate was outstanding - especially the short rib and the stuffed dates. Important to note that MOST of the small plates had enough for 4-5, so use that when basing how much to order. The paella was also so good and flavorful. They also had very well made cocktails. Only downside is how dark it is inside. Everyone would have been happier if the restaurant was just a hair brighter."
1686,"Pretty busy on a Saturday night - would definitely make a reservation or you might be waiting a while. With that being said, we showed up a bit earlier than our reservation and they sat us right away. "
1687,"We were given our menu immediately, along with a number of different recommendations. Our waiter was super friendly and our food was brought out and our empty plates were taken back very quickly, which was especially nice considering we were ordering a lot. The food was absolutely excellent, our favorites were the patatas bravas, the street corn (which was TO DIE FOR), and the empanadas!"
1688,"Overall, would highly recommend Toro to anybody looking for a fantastic restaurant with a nice vibe. The food was perfect and the service was impressive, even though things were busy."
1689,"Came here for a birthday celebration and had some amazing food. It's a really cozy but fun atmosphere, with a very unique and delicious menu. We started off with the oysters and the Pulpo, and already knew we were in for a delectable meal . For our entrée we had the patatas bravas, and the vegetarian paella which was one of the most delicious meals I've ever had . They also have a great cocktail list ! A great place to come for a nice night out, or a celebration."
1690,I've been to Toro many times and have recommended it to many people. Here's why I'm leaving a 1 star review. 
1691,"My partner's parents were coming into town and meeting my parents for the first time. I thought tapas and sangria at Toro would be a fun ""first meet,"" so I booked a reservation for a table of 6 about a week and a half ahead of time."
1692,"As we're driving through pouring rain on our way to Toro, about 20 minutes before our reservation, we received a call from the restaurant. They said that our table was ""unavailable due to a change seating arrangement because of COVID,"" and our only option was now to sit at the bar. What? That was obviously not going to work for our group of six. I asked for other options and she told me we could come in ""around 8:00."""
1693,"To clarify, this conversation happened at ~4:40 PM for a 5:00 PM reservation. So, they waited until 20 minutes before our reservation to call me when they'd had my reservation in their system for 10 days (My reservation was made through Resy but I had called and talked to the restaurant to make sure we could seat 6.) "
1694,My frustration stems from this: Why did you wait until 20 minutes before to call? Did your COVID seating arrangement not happen earlier than that? Why was I then offered to come in at 8:00 PM? Was your seating arrangement going to magically change again? 
1695,"My suspicion is that they gave away our table and made up the seating arrangement excuse, but who knows? Regardless, we went to Barcelona Brookline for an incredible meal, and none of us will ever be returning to Toro."
1696,"This place is great! The best place around for Spanish Tapas. The staff remembers regulars and food come out quickly. The stuffed dates are a great starter and you have to get the pan con tomato with white anchovies! If you like seafood, the grilled shrimp gambas and octopus are our go-to dishes. The lamb ribs and bone marrow are the meat plates we go to. Great place to go for a first-time date or just an evening out!"
1697,I love this place on my second visit in 4 years. 
1698,"Rock solid tapas, great 80's music and fun atmosphere. Will always recommend this easy to like spot."
1699,"Initial disclaimer: we got takeout from Toro during COVID and haven't eaten in, so it's possible our experience would have been different otherwise."
1700,"My husband and I ordered food from Toro to celebrate our anniversary at home this year. The ordering and pickup was very easy, and we did enjoy the food. We ordered the stuffed dates (datiles con jamone), grilled octopus (pulpo a la plancha), grilled corn (maiz asado), and the lobster paella. The food was all tasty, and we enjoyed our meal. The dates were my favorite - I'd highly recommend them if you want something on the sweeter side with your meal. The reason for only giving 3 stars, however, is I didn't feel like it lived up to our expectations based on the price point. Nothing really wowed us enough to stand out among all over the other upscale restaurants around Boston, and there other several other places we'd choose instead for an occasion where we're willing to spend more than $100 for our meal."
1701,I came to eat here during my visit to Boston recently. I was excited to eat here and had really high expectations but I wasn't exactly WOW'd after my dinner. I'm not sure if it was because it was really cold that evening and we sat outside because of outdoor dining or what but I felt like it was just okay. 
1702,"Don't get me wrong, there were def some great dishes though. "
1703,The dishes we ordered were...
1704,Paella Valencia: This was okay for me. The shrimp was really good though so I enjoyed that! 
1705,"Maiz asado: This was good. If you love elotes/street corn, I recommend. "
1706,Pato con membrillo: Smoked duck drums. Meh. I heard this was a really good dish but it didn't stick out to me.  
1707,Gambas al ajillo: Marinated grilled shrimp. I enjoyed the sauce that was on the shrimp and the shrimp was cooked perfectly. 
1708,Boquerones: This was my favorite! Marinated anchovies in olive oil! It comes with bread so don't forget to soak it in the marinade. YUM! 
1709,Bocadillo de pollo: Decent chicken sandwich. 
1710,Pulpo: Grilled octopus was good. 
1711,Setas y huevos: DELICIOUS! I am a huge fan of mushrooms and I loved the umami flavors and the raw yolk mixed in with the shrooms. Def recommend! 
1712,Datiles con jamon: Dates wrapped in prosciutto. So rich but so good. 
1713,Overall I enjoyed my dinner here though and the prices does add up. But I'm not sure if I will be back the next time I'm in Boston.
1714,"So good! Food was excellent. Our server was a delight, everything we had was perfection. The whole resturant was just freaking adorable-GO!"
1715,This place is worth the money. I am a huge tapas fan and all of these items were so different but still tied together as a meal. Would recommend to a friend and will definitely return. Staff was very nice:)
1716,"This place is great.  First off, the service is great.  The servers always check in just before a drink is finished or before a dish is finished to see if you need anything else. The bussers are also on point.  Finished dishes don't stay on your table for long at all.  Both Red and White Sangrias are amazing.  As for the food, the Pan Con Tomate is delicious.  The Scallops, Bronzino, and Pulpo are all pretty good as well.  Overall, if you like tapas you should check this place out."
1717,We booked a reservation with fire pit seating and this place did not disappoint! The maiz asado was our favorite (truly amazing) but the patatas bravas and empanadas were also delicious. Our waitress was very friendly and helpful with drink recommendations. Will definitely be going back!
1718,"I ate at Toro 2 days ago after it was highly recommended to me by friends & it definitely did not disappoint! The cocktails were delicious & the food was amazing! The shrimp & chorizo paella was incredible & we had a bonemarrow & oxtail dish that was absolute heaven. They even accommodated & served a cake from an outside bakery as it was my wedding day. I was concerned we were going to be cold because it was about 35 degrees & we were seating in the outside patio, but there were more than enough heaters (we even ended up taking our jackets off!) I would highly recommend this place to anyone looking forward to some delicious tapas in Boston."
1719,COVID precautions - 
1720,All staff were wearing masks & gloves. 
1721,Patrons are required to keep masks on unless actively eating or drinking. 
1722,Tables close together on the outdoor patio have glass barriers in-between them. 
1723,Tables are thoroughly cleaned in between parties
1724,Each party is only allowed a 90 minute time slot (per Boston guidelines I believe)
1725,The food at Toro was thoughtfully executed and the service was excellent. I appreciated their selection of organic wines and adored their punch-in-a-pouch cocktail. Fun! I highly suggest trying it if it's on the menu when you visit. 
1726,The bone marrow dish was delicious and unique; I had never had bone marrow with citrus and radish -- it worked really well! The salt cod fritters were cooked perfectly and the thin slices of fried lemon rind they serve alongside them are super clever. My experience was that the smaller details in their dishes went a long way. 
1727,It actually ended up pouring rain in the middle of our meal but they had a good umbrella situation going on throughout the back patio. It was a perfect summer dinner with friends -- thank you!
1728,"This restaurant is always packed; however, it's a little easier to get a table after 9:00pm."
1729,"Pros: The food is pretty good. The grilled octopus, the pig ear  terrine, and the bone marrow are all good."
1730,Cons: The paella is also good just a little too salty after a few bites. Our server is not professional enough even though she is really nice. She touched the food with her bare hand when she was trying to adjust the food display. Another thing is the music  is really loud.
1731,"Overall, the dining experience is still good."
1732,"Not cheap, but boy is it good.  Love this place: great vibe/music/service and food.  Fantastic ($15) cocktails. Definitely recommended."
1733,I went last night with my family. The food was SO SALTY. To the point where none of us felt well last night and we all work up with screaming headaches this morning. 
1734,"Otherwise the service was good - the woman who brought the food to our table was very sensitive to and communicative about an allergy in our party, which we greatly appreciated."
1735,"Delicious food! I love the romantic, low lighting atmosphere. This is a great date night option."
1736,Wow.  Our best and most surprising meal while we were in Boston.  Every dish we had was fantastic.  The bone marrow was my fave.  The staff is super attentive without being pushy.   The tables are super close together which may be my only complaint.  Our waiter David did a wonderful job and gave me a quick education about sherry that was much appreciated.
1737,"Omg if I could rate this place 10 stars I would! This was my favorite restaurant on our trip to Boston. The place itself has a great vibe, the cocktails were amazing (I loved the hibiscus one), and the food was PHENOMENAL! My husband and I shared a ton of food and everything was delicious. Our favorite was the bone marrow, I think it was the best one we've ever had! I highly recommend if you go anywhere to eat in Boston, go here! P.S. This was quite an expensive bill but it was sooo worth it so treat yourself!"
1738,"Might have just taken the cake for one of my favorite restaurants in Boston. Hip outdoor setting and fun ambience. Ordered the crab corn, chicken liver mousse, half paella, ribeye, shrimp, duck, and the cod croquettes. All very good, but could have done without the duck (dry and a bit cold when it came out), and the cod croquettes were a little on the drier side as well. Other than that the dishes we ordered were bomb! So glad I got to pay them a visit while I was in town."
1739,This is one of the most popular restaurants in the city.
1740,"Only reason I'm giving the place a 4 star is because they have changed their drink menu, and honestly almost all of their new drinks suck! They all taste like medication! "
1741,"But food is still great, every single restaurant has it's off days - though I've had a good solid experience here, their chefs are super moody on how they present the same dish on different nights. You'll see: "
1742,Here's my favorites: 
1743,"-Bone Marrow: Honestly the mood of this dish, depends on the mood of the chef.. sometimes they give you delicious bread with oil on it and toasted sometimes they just give you basic bread. Sometimes it's fully garnished sometimes it's not... & trust me the toasted bread and the fruits make a huge difference! "
1744,- Shrimp Gambas: This dish has never failed me! Pure magic! 
1745,-Corn: Best Mexican corn you will ever have! 
1746,- and of course the seafood paella: Which the richness of this dish also depends on the mood of chef. But it's usually good.
1747,Came on a Monday night with a reservation for 3 people which to be honest I think we could have went without.
1748,"First thing first, the restaurant is small but the vibe was nice. It's dimly lit and in my opinion pretty cozy lol. I'm glad they're following Covid rules also."
1749,The staff were very attentive & consistent with our table. Always clearing off empty dishes and answering any questions/requests we had.
1750,"Now on to food, we got multiple dishes and did it family style of course. The reason I'm giving it 3/5 stars is bc I felt like nothing really stood out for me."
1751,-The Atun Crudo was good but slightly salty. I'd still recommend it. 
1752,"-The Gambas al Ajillo was bland, literally no taste. "
1753,-The Bone Marrow was salty and the bread that came along with it was way too hard. 
1754,"-The Orzo Risotto was the star of the night, so creamy & good!! Comes with shaved truffle on top. I wished it came in a bigger portion. Definitely recommend!"
1755,"-The Paella Valenciana was not bad, I had better. The rice was slightly soggy. Very nice of them to take our request to put mushrooms in. However In my opinion it needed to have kick, something spicy. "
1756,- The Maiz Asado was good but you can't really go wrong with elotes so that's that. 
1757,"The ending price tag was $173, would I recommend it? Overall, It wasn't bad.... but it wasn't great either. So yes, I'd recommend for the experience. Not a place to always go back to however. Definitely a cute date night spot to try something new."
1758,"Got lucky to get a seat at the bar since they were super busy.  This is a legit Tapas place with a friendly and knowledgeable staff and a great drink and wine list. Had the Pan con Tomate, Grilled Pulpo (pictured here) and the and the Shiito peppers. Finished with the Churros (not the kind you get at Taco Bell). Highly recommend. Greg the bartender was especially friendly and knowledgeable."
1759,"Love tapas bars so much!! This is my second favorite in the Boston area. The interior is pretty small, so you'll definitely be eating sitting right next to strangers. It also has that dimly lit vibe. "
1760,"For plates, my favorite of the night was the Roasted Bone Marrow. It came with nicely toasted bread and some meat on top to complement. So good! We also loved the Garlic Shrimp. It's super saucy in the best kind of way.  The patatas bravas is also delicious - pillowy with 2 different sauces. Can you tell I love sauce? "
1761,"In terms of meh, the service did seem a little rushed. They often came up to try and take a seemingly empty plate away. Like I still have 2 potatoes left; please chill I'll eat them eventually... I also didn't love the $16 fancy taco lol. I wish there was a neutral carb item wrapping all the fancy things together. Instead, it was just a bunch of expensive things slapped together aesthetically. "
1762,The mulled one was also average. Not enough spice flavor and also not sweet enough. Kind of just tasted like hot wine tbh. Should have gone for the sangria.
1763,During COVID you might need a reservation before get there. Also there is a 90 mins limitation of dining time but it is enough for dinner. 
1764,Love the duck drumsticks! Sweet and with a fabulous smoke flavor. Tomatoes are also very tasty with the sauce.
1765,Paella is $39 and the size is good to share.
1766,Overall it is pretty good.
1767,TORO ABSOLUTELY SLAPED
1768,"Honestly, it was such a great experience. Our server was on top of our time limit and our wine glasses were never empty. "
1769,Since Toro is mainly tapas they did a great job pacing out our food and we never felt rushed or panicked about hitting the 90 minutes and missing out on something. 
1770,"We got almost everything on the menu and 3 bottle of wine, so the food we got is a little foggy but I remember it being great! "
1771,"In the time we're restaurants have had to adapt in ways they weren't ready for, it was so nice to see my favorite local spot surviving and feeling like they were thriving. Can't wait to go back and support."
1772,"I've been to Toro a number of times at this point and it never disappoints. Only 4 stars because of minor inconsistencies as their chefs rotate. Their menu is relatively small but everything is so delicious I don't mind ordering the same usuals items every time. It's almost always busy, but you can put in your name and leave your phone number so you can wander while you wait for a text. They give you a 10 minute warning so stay close! There's a nice park down the street in the warmer weather, or you can find a spot at the bar when it's cold. Our go to's are the paella, bone marrow, and street corn- MUST try!"
1773,"Salt cod croquettes- wonderful texture and love the aioli, but you lose the flavor of the fish"
1774,"Grilled corn- simply amazing. Generous with all of the fixings and cooked to perfection. Aside from Eloti (which literally only serves street corn), this is the best in town"
1775,"Stuffed piquillo peppers- the peppers themselves are yummy, but the oil it comes in really makes the dish. Black olive honey in a beautiful olive oil, plus it comes with bread so you can sop of every last bit"
1776,Bone marrow- also a show stopper. The bone marrow is always rich with tender oxtail. Perfectly balanced with citrus to cut the richness and cleanse the palate. I love the crusty bread it comes with and (depending on the chef) will be wonderfully toasted and full of butter and garlic
1777,"Paella valenciana- it takes a while to come out, so it's usually the last thing you eat. It's on the more expensive side, but even the half portion is very generous and packed full with seafood and meat. The rice is perfectly cooked- just enough chew left- and the flavors are amazing. It comes out piping hot, and if you like the rice at the bottom crispy, you can leave it for a bit and then scrape it up; if not be sure to keep it stirred!"
1778,"Churros- they only offer one dessert, and I'm not sure it's worth it- I'd personally much rather have another dinner plate. They're well done on the outside and have a pretty soft center, but they're so crispy they tend to fall apart. Not the best churro in the city but not bad if you need something sweet"
1779,"I've been ordering from Toro fairly often this year, but today something went terribly wrong: "
1780,"-The food was old, cold, and bad"
1781,"-The crudo tasted off, almost rotten"
1782,"-The patatas bravas came without sauce, and thus were just... patatas"
1783,"-The street corn was served with the sauce already on it (instead of separate, which they used to do), so it was just a gross congealed mess when it arrived"
1784,"-The actual packaging of the food was lower quality than it used to be; cheap ""takeout cardboard"" type containers as opposed to nicer plastic containers they used to use. "
1785,"I don't know what's gone wrong, but I had to throw out the meal and buy another dinner elsewhere."
1786,"Everything was delicious from the drinks to the food. Would recommend the octopus, probably the best octopus I've ever had in my life!!"
1787,"I guess I didn't think this place was as good as it should be, especially with how busy and expensive it is. "
1788,We started with a bottle of red. That was actually really good. It was $62 so not bad. 
1789,"We then ordered the crudo (raw scallops) and they were phenomenal but it was the smallest portion in the world for $15. There was maybe one scallop cut up with citrus and some sort of crema. Again, it was good but there needed to be more. (See pic) "
1790,We then had the bone marrow which was good too but the oxtail and grapefruit on top seemed to take away from the actual bone marrow flavor. The toast it came with was great and perfect however. 
1791,We also got the corn since they said they are pretty known for that.  It was two cobs drenched in cheese sauce. I enjoyed it but didn't think it was anything special. I feel like cheese sauce is gonna make anything taste well. 
1792,Lastly we got the half portion of the paella. It was good but pretty Smokey. I'm not a huge Smokey person so it really was all I could taste and took away from the seafood. 
1793,"At the end of the meal, service also got a little slow but our waitress was always kind and helpful with suggestions. The tables are also very close together so it makes it very comfy with the people next to you. They were also playing old school rap music which was a little odd. I wasn't complaining lol but it definitely didn't go with the ambiance of the restaurant."
1794,Such a fun experience! Be sure to have some fun and order a porrón for the table. It is so COOL!!!!!
1795,A few of my friends and I came to this fabulous restaurant on the weekend and it was such a fantastic experience. There was a slight wait but I would recommend sitting tight and waiting. 
1796,Obviously all the food was phenomenal! Tapas style (I love to try a lot of different things in the menu) - 
1797,I popped my cherry and tried bone marrow for the first time and it was delicious.
1798,"Came here for a date night with my girlfriend. We got the veggie paella, churros and the setas y huevo. Everything was delish!! And Joseph H gave us 5 star service the whole time, was knowledgeable on the menu, and the whole evening was wonderful. 10/10 would recommend!"
1799,"The interior of Toro is dimly lit and has a nice ambiance. We were seated right away. We ordered the half paella, the octopus, the lengua, and the ostra oysters. "
1800,"The paella was burnt at the bottom and tasted only like salt. It was overly priced for what was delivered. The octopus had a nice meaty texture and flavor. There was a lot of paprika sprinkled over the top which seemed unnecessary, but the aioli was good. It paired nicely with the octopus and gave the octopus its flavor. The lengua is similar in texture to a mix between brisket and pastrami. It does not taste like anything on its own. The lentils that came with it were hearty and helped to add flavor to the lengua. The ostra oysters had a strong butter scent despite us being told that it would be cooked in pork fat, but the oysters were good. "
1801,"Overall, I was definitely not impressed."
1802,"Toro is one of my favorite spots in Boston. The food is delicious and it's one of those top-tier restaurants where I'm like ""I don't even know what this is...and I love it."" The back patio was beautiful and felt safe, service was on point, and the wine was the perfect compliment. I will keep going back!"
1803,"Thank you! Thank you! Thank you! We are in the roughest of times, but just got back from dinner at Toro. I knew the food would be amazing, because it always is, but I was also really impressed by the options for dining and the work they are doing to keep us safe. Me and a friend sat in the back patio. It was about 36 degrees F out and with the heaters and appropriate clothes it was comfortable.  We had the pan con tomate, atun crudo, patatas brava, chili con pulpo and lamb ribs.  Everything was great. The tuna was our favorite and so delicious!!!! Thank you!!"
1804,"Where do I even begin? Considering Toro is a great place, it shouldn't come as a surprise that it is very difficult to get a spot here. Whenever I get a craving for any Toro offerings, I make sure that I get there as soon as their open for dinner. Some pros and cons:"
1805,Pros:
1806,+ food is just delicious
1807,"+ a huge variety of offerings (seafood, meat, vegetarian.. name it)"
1808,+ the cocktails are yum
1809,+ finding street parking is not too difficult in this area
1810,Cons:
1811,"- the service can be spotty. Some servers are very attentive, while some are severely lacking "
1812,- the place is tightly packed. Be prepared to feel like you are sitting at a communal table 
1813,Recommendations:
1814,* The corn is absolutely delicious 
1815,* Ostra (the oyster dish) is absolute yum with many textures 
1816,* Small paella is good for two
1817,Perfect tapas food experience! We got the outdoor seating and it was quite comfortable. The eggplant dish and chicken wings be the star of the show!
1818,"I've heard of so many great things about Toro and I'm glad I tried this place. Their style is tapas, which allows you to try a variety of items off their menu in a shareable manner. When I came here with my girlfriend, we tried the pulpo gallego, maiz asado, boquerones, and costilla de cordero. For the most part, everything tasted great, specifically the costilla de cordero which were the lamb ribs. "
1819,"However, I did feel like they didn't really give a lot of octopus and the boquerones needed more flavor. The portion sizes were also extremely small and at a high price point so be prepared for that expensive bill. Regardless, I'm still intrigued by the rest of their menu, especially the bone marrow, and will come back to see if this restaurant truly lives up to the hype."
1820,"So glad we got to try this place out! They have outdoor seating both out front and in a secluded back patio. If you can I would recommend trying to get seated out back because there is quite a bit of foot traffic out front. The wait staff all wore masks appropriately and there is a requirement that you wear masks when not eating or drinking, even if you're at your table. I actually appreciate that. The food was so good. We shared a bunch of tapas, although the paella looked very tempting. We came in the summertime and the covid precautions seemed good."
1821,"Awesome food & drink. I'd be a little happier if I could hear myself think, though -- the music is usually way too loud to have any kind of conversation."
1822,Service was poor. Small restaurant. Long wait for food. When I asked if we could get spicy tuna without tempura crunch they said no everything is premade so they cant modify. If its premade. it should not have taken so long to get our food.
1823,"Ahhhhh what is not to like. One of the best restaurants and experiences in Boston. The service is great. The food is unbelievable. The cocktails, wine, and beer list are all top notch."
1824,Get the paella and pan con tomate no questions asked. Everything on the menu is great but those two are my favorite dishes. 
1825,"The ambiance takes you to Spain. Small, dark, loud, crowded. All things I typically hate in a restaurant frankly but something about the ambiance at Toro just makes me feel like I'm at home (if I lived in Spain) lol. "
1826,Can't wait until covid is over so I can sit shoulder to shoulder with strangers and talk about how great every dish is.
